Year,Kilometers_Driven,Owner_Type,Seats,Price,Mileage(km/kg),Engine(CC),Power(bhp),Location_Bangalore,Location_Chennai,Location_Coimbatore,Location_Delhi,Location_Hyderabad,Location_Jaipur,Location_Kochi,Location_Kolkata,Location_Mumbai,Location_Pune,Fuel_Type_Diesel,Fuel_Type_LPG,Fuel_Type_Petrol,Transmission_Manual
2014,70963,1,7.0,7.83,15.1,2179.0,140.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2013,25755,1,5.0,3.15,26.6,998.0,58.16,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2013,51450,1,7.0,10.4,12.8,2494.0,102.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2012,75000,1,5.0,4.35,22.9,1248.0,74.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
2017,37832,1,5.0,5.23,22.5,998.0,67.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2016,43041,1,5.0,6.01,18.9,1197.0,81.86,0,0,1,0,0,0,0,0,0,0,0,0,1,1
2014,97236,1,5.0,4.4,25.8,1498.0,98.6,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2010,83000,1,5.0,12.75,16.07,1995.0,181.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2011,65000,1,5.0,2.4,15.6,1196.0,70.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2018,46007,1,5.0,5.71,17.0,1198.0,73.75,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2015,65925,2,5.0,5.49,22.7,1498.0,89.84,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2004,73500,2,5.0,1.3,13.0,1343.0,90.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2014,55000,1,7.0,8.5,16.0,2179.0,140.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2012,115000,1,7.0,12.99,13.0,2982.0,168.5,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2017,31184,1,5.0,5.0,18.9,1197.0,81.86,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2017,41747,1,5.0,9.0,28.4,1248.0,73.75,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2016,38143,1,5.0,5.22,22.9,1248.0,74.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2012,19030,1,5.0,3.8,16.47,1198.0,73.9,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2019,20877,1,5.0,7.27,18.16,1197.0,78.9,0,0,1,0,0,0,0,0,0,0,0,0,1,1
2016,23555,1,5.0,5.1,22.0,1197.0,81.8,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2013,29000,1,5.0,29.0,14.21,2143.0,203.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,61000,1,5.0,2.9,18.9,998.0,67.1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2012,4187,1,4.0,1.38,26.0,624.0,35.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2011,46000,1,5.0,5.5,13.4,1798.0,157.8,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2016,28000,1,5.0,7.25,17.21,1197.0,103.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2014,83558,1,5.0,6.98,22.32,1582.0,126.32,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2017,40000,1,5.0,5.25,22.95,1248.0,74.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2013,36000,1,5.0,1.95,21.1,814.0,55.2,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2014,21000,1,5.0,24.5,17.11,1968.0,174.33,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,62162,1,7.0,8.31,12.99,2494.0,100.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2012,83000,1,5.0,36.0,11.74,2987.0,254.8,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2015,58000,1,5.0,5.5,24.4,1120.0,71.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
2011,62332,1,5.0,5.89,11.7,2354.0,177.6,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2016,50867,1,5.0,7.95,20.34,1498.0,103.2,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2010,73000,1,5.0,2.75,17.0,1197.0,80.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2012,98008,1,5.0,6.25,22.7,1582.0,126.24,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2015,36000,1,5.0,4.95,20.0,1399.0,68.05,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2019,27339,1,5.0,6.27,18.6,1197.0,81.83,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2017,25000,1,5.0,8.65,23.9,1582.0,126.2,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2014,37000,1,5.0,3.5,18.9,1197.0,82.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2015,56000,1,5.0,35.0,14.16,1968.0,174.3,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2015,27000,1,5.0,4.45,17.5,1298.0,85.8,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2012,37000,1,5.0,2.65,18.5,1197.0,80.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2017,10500,1,5.0,4.7,25.32,1198.0,77.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2014,49000,1,5.0,8.9,18.23,1582.0,126.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017,7000,1,5.0,17.45,17.1,1956.0,170.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2017,71256,1,5.0,9.58,24.3,1248.0,88.5,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2012,83184,1,5.0,6.22,14.28,1798.0,138.03,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2013,87284,1,7.0,7.8,15.1,2179.0,140.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2016,7000,1,5.0,27.75,20.68,1995.0,190.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2015,29000,2,5.0,7.0,22.54,1396.0,88.73,0,0,0,0,0,0,0,0,0,1,1,0,0,1
2017,33552,1,5.0,64.87,11.57,2987.0,254.79,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2013,64000,2,5.0,6.5,17.3,1998.0,163.7,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2011,82000,2,5.0,2.7,18.5,1197.0,80.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2012,70000,2,5.0,2.5,19.4,1198.0,86.8,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2013,166194,1,7.0,3.9,19.3,1461.0,84.8,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2015,58000,1,5.0,3.95,16.47,1198.0,73.9,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2010,77000,2,5.0,2.1,20.36,1197.0,78.9,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2009,73204,3,4.0,3.5,18.1,1991.0,147.9,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2007,70000,2,5.0,2.0,19.81,1086.0,68.05,0,0,0,0,1,0,0,0,0,0,0,0,1,1
2014,79870,1,7.0,5.35,20.77,1248.0,88.76,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2013,90000,1,5.0,3.8,25.8,1498.0,98.6,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2016,17000,1,5.0,17.25,15.5,1595.0,122.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2018,46493,1,5.0,5.53,18.9,1197.0,81.86,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2009,68000,3,5.0,1.95,20.36,1197.0,78.9,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2017,2000,1,5.0,8.2,28.4,1248.0,74.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1999,140000,1,5.0,0.9,13.0,1343.0,90.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2013,255000,3,7.0,6.5,12.99,2494.0,100.6,0,0,0,0,0,0,0,0,0,1,1,0,0,1
2014,45535,1,5.0,19.41,23.8,1998.0,112.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2016,39228,1,5.0,6.58,15.7,1368.0,112.4,0,0,1,0,0,0,0,0,0,0,0,0,1,1
2011,57000,2,5.0,2.1,14.49,1399.0,92.7,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2008,85445,2,5.0,2.0,19.81,1086.0,68.05,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2015,54000,1,5.0,3.7,24.4,1120.0,71.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2014,53000,1,5.0,3.8,23.1,998.0,67.04,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2014,60000,1,5.0,3.25,20.36,1197.0,78.9,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2015,65668,1,5.0,5.53,19.87,1461.0,83.8,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2011,100000,2,5.0,10.9,22.69,1995.0,190.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018,1800,1,5.0,5.1,18.9,1197.0,82.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2009,44200,2,5.0,1.6,18.0,995.0,62.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2018,14000,1,5.0,11.25,17.4,1497.0,117.3,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2013,720000,1,5.0,5.9,20.54,1598.0,103.6,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2012,73000,1,7.0,14.4,11.5,2982.0,169.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2011,68000,1,5.0,3.6,17.0,1497.0,118.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2017,19543,1,5.0,40.5,18.12,1995.0,190.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2014,38000,2,5.0,38.95,14.16,1968.0,174.3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2014,32805,1,5.0,3.6,23.2,1248.0,73.94,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2016,44782,1,5.0,7.12,21.21,1498.0,103.2,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016,55700,1,5.0,7.52,26.0,1498.0,98.6,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2012,60000,2,5.0,10.35,15.2,1968.0,140.8,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2014,56000,1,5.0,7.0,15.0,1598.0,103.52,0,0,0,0,1,0,0,0,0,0,0,0,1,1
2011,60000,1,7.0,10.85,11.5,2982.0,171.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2010,78563,1,5.0,2.35,16.52,1991.0,123.7,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2014,34669,1,7.0,2.9,15.1,1196.0,73.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2017,17000,1,5.0,7.65,20.73,1373.0,91.1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2016,66000,1,5.0,6.4,28.09,1248.0,88.5,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2014,102418,1,7.0,10.1,12.99,2494.0,100.6,0,0,0,0,0,0,0,0,0,1,1,0,0,1
2014,48800,1,5.0,4.25,19.1,1197.0,85.8,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2019,10601,1,7.0,19.65,11.36,2755.0,171.5,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2017,8200,1,5.0,4.4,25.0,1396.0,69.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
2012,100000,1,5.0,3.25,18.5,1197.0,82.85,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2012,78000,1,5.0,2.8,17.8,1399.0,68.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
2015,50000,1,8.0,4.3,18.2,1248.0,73.74,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2006,89327,3,5.0,1.55,17.8,1399.0,68.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2007,98000,2,5.0,4.7,10.8,2354.0,152.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2017,24700,1,5.0,7.07,18.7,1199.0,88.7,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2018,6000,1,7.0,79.0,11.0,2987.0,258.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2018,9434,1,5.0,5.75,18.9,1197.0,81.86,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2012,29000,1,5.0,3.25,18.5,1197.0,85.8,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2017,22440,1,5.0,8.89,22.0,1498.0,108.495,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2015,73070,1,5.0,5.9,17.4,1497.0,117.3,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2016,21771,1,5.0,4.95,18.7,1199.0,88.7,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2014,62000,1,5.0,3.75,17.8,1248.0,75.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2017,37024,1,5.0,10.97,17.01,1582.0,126.2,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2014,60336,2,5.0,24.94,14.4,2967.0,241.4,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2014,26008,1,5.0,1.97,21.1,814.0,55.2,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2010,90000,2,5.0,1.4,20.0,1399.0,68.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2018,35569,1,5.0,7.27,17.0,1198.0,73.75,0,0,1,0,0,0,0,0,0,0,0,0,1,1
2013,40000,1,5.0,4.0,21.64,1461.0,84.8,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2015,45000,1,5.0,4.75,18.7,1199.0,88.7,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2015,42000,1,5.0,5.1,17.0,1197.0,80.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2012,46913,1,5.0,16.11,14.94,2967.0,241.4,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2014,62000,1,7.0,10.55,11.18,2696.0,184.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2017,15000,1,7.0,30.0,12.9,2755.0,174.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2002,69000,1,5.0,1.6,18.7,1896.0,66.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2012,41367,1,5.0,18.49,15.8,2148.0,170.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2018,15982,1,5.0,9.96,20.73,1373.0,91.1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2013,99595,2,5.0,4.75,22.9,1248.0,74.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2002,63000,3,10.0,3.65,13.1,2446.0,75.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2012,49000,2,5.0,15.5,16.73,2495.0,218.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2013,48272,1,6.0,11.82,10.5,2835.0,116.9,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2008,63000,1,5.0,2.05,13.4,1794.0,125.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2016,77000,1,5.0,3.3,26.6,998.0,58.16,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013,11734,1,8.0,2.25,16.8,796.0,34.2,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2014,62012,1,5.0,20.12,17.68,1968.0,174.33,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2017,46000,1,5.0,4.95,25.0,1197.0,81.86,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2016,45449,1,5.0,7.48,27.3,1498.0,98.6,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2004,85000,2,5.0,5.5,10.5,1796.0,157.7,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2013,45330,1,5.0,13.19,16.55,1968.0,147.51,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2012,88000,1,5.0,3.85,19.1,1197.0,85.8,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2016,45376,1,5.0,5.75,28.4,1248.0,73.75,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2014,81000,1,7.0,9.0,15.1,2179.0,140.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
2012,83381,1,5.0,2.21,18.6,1199.0,79.4,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2017,78526,1,5.0,8.09,23.0,1498.0,98.96,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2017,27313,1,5.0,48.63,14.69,2993.0,258.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2015,42747,2,5.0,39.47,14.16,1968.0,174.3,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2015,42265,2,5.0,22.24,20.68,1995.0,190.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2009,21000,1,5.0,2.6,19.2,1197.0,80.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2016,55100,1,5.0,12.0,17.01,1582.0,126.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014,70000,1,5.0,18.0,17.11,1968.0,174.33,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2007,55000,3,5.0,9.99,10.13,3498.0,364.9,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2012,58235,1,5.0,2.45,20.36,1197.0,78.9,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2017,26000,1,5.0,8.99,23.0,1498.0,98.96,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2011,35000,1,5.0,3.15,20.54,1598.0,103.6,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2017,24000,1,5.0,8.2,28.4,1248.0,73.75,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2016,98000,1,7.0,11.5,15.4,1997.0,120.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2016,44487,1,5.0,7.3,22.54,1396.0,88.73,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2008,65000,1,5.0,1.59,19.7,796.0,46.3,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2015,34951,2,5.0,3.15,20.36,1197.0,78.9,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2015,52373,2,7.0,8.5,15.4,2179.0,120.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2010,66285,1,5.0,3.0,19.5,1199.0,75.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2012,66000,1,5.0,21.0,15.3,2993.0,258.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2016,43000,1,5.0,7.75,27.3,1498.0,98.6,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2013,45200,1,5.0,23.0,10.0,2148.0,170.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2016,41000,1,7.0,13.75,16.0,2179.0,140.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2017,39430,1,5.0,8.29,18.0,1497.0,117.3,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2014,83274,1,5.0,5.79,22.9,1248.0,74.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2017,32324,1,5.0,30.5,14.84,2143.0,170.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2011,49999,1,5.0,3.8,17.0,1497.0,118.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2014,66000,1,7.0,4.45,15.3,2956.0,83.8,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2012,54000,1,5.0,3.3,18.5,1197.0,82.85,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2009,80000,2,5.0,1.75,20.4,1248.0,91.2,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2011,72000,2,5.0,5.5,12.9,1799.0,130.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,44865,1,5.0,13.35,19.67,1582.0,126.2,0,0,0,0,0,0,0,0,0,1,1,0,0,1
2017,22000,2,5.0,22.5,20.38,1968.0,143.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2013,57478,2,5.0,5.25,17.0,1591.0,121.3,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2011,75000,1,5.0,3.75,21.9,1396.0,90.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2015,50624,1,7.0,6.32,24.2,1498.0,98.6,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2018,75000,1,5.0,7.75,22.32,1582.0,126.32,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2006,87000,2,5.0,1.37,15.3,1596.0,101.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2010,62000,1,5.0,2.1,20.36,1197.0,78.9,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2016,41372,1,5.0,9.3,24.3,1248.0,88.5,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2015,70000,1,7.0,12.0,12.99,2494.0,100.6,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2017,35000,1,5.0,23.5,17.9,2143.0,136.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2006,71993,1,5.0,1.8,19.7,796.0,46.3,0,0,0,0,1,0,0,0,0,0,0,0,1,1
2013,62000,2,5.0,12.5,14.84,2143.0,170.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2015,51000,1,5.0,4.74,22.9,1248.0,74.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2016,26038,1,5.0,5.43,18.9,1197.0,82.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2018,37713,2,7.0,31.62,12.55,2982.0,168.5,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2011,78088,1,8.0,6.3,12.4,1998.0,132.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2017,30453,1,5.0,8.45,22.77,1498.0,98.59,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2016,54000,1,5.0,5.0,18.16,1196.0,86.8,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2011,190000,1,7.0,13.0,11.5,2982.0,171.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2012,65097,1,5.0,4.7,19.1,1197.0,85.8,0,0,0,0,1,0,0,0,0,0,0,0,1,1
2018,28060,1,5.0,93.67,12.05,2979.0,320.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2012,282000,1,5.0,3.3,13.14,1798.0,160.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2009,111000,2,5.0,1.51,18.9,1061.0,67.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2013,63295,1,5.0,6.09,19.01,1461.0,108.45,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2015,35770,1,5.0,5.95,20.73,1373.0,91.1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2012,125928,1,5.0,9.0,22.7,1582.0,126.24,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2015,45000,1,5.0,4.25,21.66,1498.0,103.52,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2013,21000,1,5.0,23.5,14.84,2143.0,170.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2011,54774,1,5.0,6.35,11.7,2354.0,177.6,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2014,41123,1,5.0,3.4,23.1,998.0,67.04,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2017,17465,1,5.0,93.0,12.05,2979.0,320.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2014,48000,1,5.0,21.6,22.69,1995.0,190.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2011,173000,1,5.0,4.0,20.54,1598.0,103.6,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2018,12000,1,5.0,5.5,23.4,1248.0,74.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
2012,34000,1,5.0,19.25,12.39,2179.0,147.51,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2012,71360,1,5.0,3.95,21.9,1396.0,90.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2012,74000,2,5.0,4.25,28.4,1248.0,73.75,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2018,28937,1,5.0,17.02,17.1,1956.0,170.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2012,82085,1,7.0,6.5,20.77,1248.0,88.76,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2011,68465,1,5.0,2.95,15.6,1196.0,70.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2013,63854,1,5.0,7.12,21.43,1364.0,86.79,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2018,3000,1,5.0,11.25,24.3,1248.0,88.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2009,65055,1,5.0,2.75,17.0,1497.0,118.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2015,120000,1,7.0,12.0,15.4,2179.0,120.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2014,64241,1,5.0,3.67,20.14,1197.0,81.86,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2008,2200,1,5.0,2.3,15.7,1390.0,75.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2008,88123,1,5.0,2.2,18.7,1896.0,66.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
2014,79000,1,7.0,41.0,12.0,2987.0,224.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2016,28143,1,5.0,28.5,20.68,1995.0,190.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2015,23001,1,5.0,5.49,15.04,1598.0,103.2,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2013,82002,2,5.0,17.5,16.55,1968.0,147.51,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009,75000,1,5.0,1.99,13.8,1399.0,68.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2016,37451,1,5.0,6.64,22.32,1582.0,126.3,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2017,67000,1,7.0,16.5,13.68,2393.0,147.8,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2016,25000,1,5.0,5.0,18.9,1197.0,82.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2017,12000,1,5.0,5.4,17.0,1198.0,73.75,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2017,25000,1,5.0,2.99,25.17,799.0,53.3,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2011,95936,1,5.0,4.1,17.0,1497.0,118.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2018,5354,1,5.0,6.76,18.9,1197.0,81.86,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2016,42000,2,5.0,5.5,18.78,999.0,75.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2014,44282,1,5.0,5.99,25.2,1248.0,74.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2012,70000,1,5.0,2.59,21.64,1461.0,84.8,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2013,31400,1,5.0,26.75,16.36,2179.0,187.7,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2016,50000,1,5.0,8.5,28.09,1248.0,88.5,0,0,0,0,0,0,0,0,0,1,1,0,0,1
2011,53000,1,5.0,23.0,12.8,1968.0,167.6,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2014,21727,1,5.0,3.35,15.6,1196.0,70.02,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2012,43000,2,7.0,10.75,11.72,2199.0,194.3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,75000,1,8.0,6.29,12.05,2179.0,120.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2014,73557,1,5.0,7.75,19.6,1461.0,108.45,1,0,0,0,0,0,0,0,0,0,1,0,0,1
